date,iexId,isEnabled,name,symbol,type
2019-04-02,14467,True,Landmark Infrastructure Partners LP Preferred Stock,LMRKN,ps
2019-04-02,11782,True,Landmark Infrastructure Partners LP Preferred Units,LMRKO,ps
2019-04-02,11322,True,Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,LMRKP,ps
2019-04-02,5264,True,Limestone Bancorp Inc.,LMST,cs
2019-04-02,4114,True,Lockheed Martin Corporation,LMT,cs
2019-04-02,11475,True,LINE Corporation American Depositary Shares (each representing one share of),LN,cs
2019-04-02,4116,True,Lincoln National Corporation,LNC,cs
2019-04-02,7955,True,Lincoln National Corporation Warrant expiring July 10 2019,LNC+,N/A
2019-04-02,4119,True,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),LND,cs
2019-04-02,4120,True,Landec Corporation,LNDC,cs
2019-04-02,4121,True,Cheniere Energy Inc.,LNG,cs
2019-04-02,11332,True,Global X Longevity Thematic ETF,LNGR,N/A
2019-04-02,4123,True,Lindsay Corporation,LNN,cs
2019-04-02,4124,True,Alliant Energy Corporation,LNT,cs
2019-04-02,8875,True,Lantheus Holdings Inc.,LNTH,cs
2019-04-02,15135,True,Longevity Acquisition Corporation,LOAC,cs
2019-04-02,15136,True,Longevity Acquisition Corporation Right,LOACR,N/A
2019-04-02,14932,True,Longevity Acquisition Corporation Units,LOACU,su
2019-04-02,15143,True,Longevity Acquisition Corporation Warrant,LOACW,N/A
2019-04-02,4126,True,Manhattan Bridge Capital Inc,LOAN,cs
2019-04-02,8553,True,Live Oak Bancshares Inc.,LOB,cs
2019-04-02,8993,True,El Pollo Loco Holdings Inc.,LOCO,cs
2019-04-02,4129,True,Comstock Mining Inc.,LODE,cs
2019-04-02,15074,True,LogicBio Therapeutics Inc.,LOGC,cs
2019-04-02,4130,True,Logitech International S.A.,LOGI,cs
2019-04-02,4131,True,LogMeIn Inc.,LOGM,cs
2019-04-02,13358,True,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,LOMA,cs
2019-04-02,11579,True,Lonestar Resources US Inc.,LONE,cs
2019-04-02,13812,True,Loop Industries Inc.,LOOP,cs
2019-04-02,4136,True,Grand Canyon Education Inc.,LOPE,cs
2019-04-02,4137,True,Lazard World Dividend & Income Fund Inc.,LOR,cs
2019-04-02,4138,True,Loral Space and Communications Inc.,LORL,cs
2019-04-02,14858,True,Innovator Loup Frontier Tech E,LOUP,N/A
2019-04-02,13740,True,Spark Networks Inc. American Depositary Shares (each representing one-tenth of an),LOV,cs
2019-04-02,14468,True,The Lovesac Company,LOVE,cs
2019-04-02,4140,True,Lowe's Companies Inc.,LOW,cs
2019-04-02,9532,True,SPDR MSCI ACWI Low Carbon Target,LOWC,N/A
2019-04-02,8483,True,Lipocine Inc.,LPCN,cs
2019-04-02,8402,True,Dorian LPG Ltd.,LPG,cs
2019-04-02,4143,True,Laredo Petroleum Inc.,LPI,cs
2019-04-02,4144,True,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,LPL,cs
2019-04-02,4145,True,LPL Financial Holdings Inc.,LPLA,cs
2019-04-02,4151,True,LivePerson Inc.,LPSN,cs
2019-04-02,4162,True,Liberty Property Trust,LPT,cs
2019-04-02,4152,True,LightPath Technologies Inc.,LPTH,cs
2019-04-02,12311,True,Leap Therapeutics Inc.,LPTX,cs
2019-04-02,4154,True,Louisiana-Pacific Corporation,LPX,cs
2019-04-02,4155,True,iShares iBoxx $ Investment Grade Corporate Bond,LQD,et
2019-04-02,14789,True,Liquidia Technologies Inc.,LQDA,cs
2019-04-02,8676,True,iShares Interest Rate Hedged Corporate Bond,LQDH,N/A
2019-04-02,14534,True,iShares Inflation Hedged Corporate Bond,LQDI,N/A
2019-04-02,4156,True,Liquidity Services Inc.,LQDT,cs
2019-04-02,4157,True,LRAD Corporation,LRAD,cs
2019-04-02,4158,True,Lam Research Corporation,LRCX,cs
2019-04-02,9964,True,ETRACS Monthly Pay 2xLeveraged MSCI US REIT Index ETN due May 5 2045,LRET,N/A
2019-04-02,12945,True,ClearBridge Large Cap Growth ESG ETF,LRGE,N/A
2019-04-02,9949,True,iShares Edge MSCI Multifactor USA,LRGF,N/A
2019-04-02,4160,True,K12 Inc,LRN,cs
2019-04-02,15099,True,LeaderShares AlphaFactor US Core Equity,LSAF,N/A
2019-04-02,4164,True,Lake Shore Bancorp Inc.,LSBK,cs
2019-04-02,4166,True,Lattice Semiconductor Corporation,LSCC,cs
2019-04-02,6508,True,Life Storage Inc.,LSI,cs
2019-04-02,15512,False,Salt Low truBeta US Market,LSLT,N/A
2019-04-02,13967,True,Natixis ETF Trust Loomis Sayles Short Duration Income,LSST,N/A
2019-04-02,4174,True,Landstar System Inc.,LSTR,cs
2019-04-02,11248,True,Liberty Media Corporation Series A Liberty SiriusXM Common Stock,LSXMA,cs
2019-04-02,11249,True,Liberty Media Corporation Series B Liberty SiriusXM Common Stock,LSXMB,cs
2019-04-02,11250,True,Liberty Media Corporation Series C Liberty SiriusXM Common Stock,LSXMK,cs
2019-04-02,4175,True,Lightbridge Corporation,LTBR,cs
2019-04-02,4176,True,LTC Properties Inc.,LTC,cs
2019-04-02,14963,True,Livent Corporation,LTHM,cs
2019-04-02,4178,True,ProShares Ultra Telecommunications,LTL,et
2019-04-02,4065,True,LATAM Airlines Group S.A.,LTM,cs
2019-04-02,4181,True,Pimco 15 Year U.S. TIPS Index Exchange-Traded Fund,LTPZ,et
2019-04-02,9147,True,Liberty TripAdvisor Holdings Inc. Series A Common Stock,LTRPA,cs
2019-04-02,9190,True,Liberty TripAdvisor Holdings Inc. Series B Common Stock,LTRPB,cs
2019-04-02,4183,True,Lantronix Inc.,LTRX,cs
2019-04-02,4184,True,Ladenburg Thalmann Financial Services Inc,LTS,cs
2019-04-02,4185,True,Ladenburg Thalmann Financial Services Inc 8.00% Series A Cumulative Redeemable Preferred Stock Liquidation Preference $25.00 per share,LTS-A,ps
2019-04-02,14713,True,,LTSF,N/A
2019-04-02,14950,True,,LTSK,N/A
2019-04-02,13824,True,Ladenburg Thalmann Financial Services Inc 6.50% Senior Notes due 2027,LTSL,N/A
2019-04-02,7332,True,LegacyTexas Financial Group Inc.,LTXB,cs
2019-04-02,4187,True,Luby's Inc.,LUB,cs
2019-04-02,4189,True,lululemon athletica inc.,LULU,cs
2019-04-02,4190,True,Luna Innovations Incorporated,LUNA,cs
2019-04-02,4191,True,Southwest Airlines Company,LUV,cs
2019-04-02,11995,True,Innovator Lunt Low Vol/High Beta Tactical,LVHB,N/A
2019-04-02,10972,True,Legg Mason Low Volatility High Dividend ETF,LVHD,N/A
2019-04-02,12100,True,Legg Mason Emerging Markets Low Volatility High Dividend,LVHE,N/A
2019-04-02,11658,True,Legg Mason International Low Volatility High Dividend,LVHI,N/A
2019-04-02,12898,True,Hartford Multifactor Low Volatility International Equity,LVIN,N/A
2019-04-02,14396,True,Invesco S&P Global Dividend Opportunities Index,LVL,et
2019-04-02,4198,True,Las Vegas Sands Corp.,LVS,cs
2019-04-02,12899,True,Hartford Multifactor Low Volatility US Equity,LVUS,N/A
2019-04-02,12036,True,Lamb Weston Holdings Inc.,LW,cs
2019-04-02,4199,True,Lifeway Foods Inc.,LWAY,cs
2019-04-02,13819,True,LexinFintech Holdings Ltd.,LX,cs
2019-04-02,4201,True,Luxfer Holdings PLC,LXFR,cs
2019-04-02,4202,True,Luxoft Holding Inc. Class A,LXFT,cs
2019-04-02,4204,True,Lexington Realty Trust,LXP,cs
2019-04-02,4205,True,Lexington Realty Trust Preferred Conv. Series C,LXP-C,ps
2019-04-02,4206,True,Lexicon Pharmaceuticals Inc.,LXRX,cs
2019-04-02,4207,True,LSB Industries Inc.,LXU,cs
2019-04-02,4208,True,LyondellBasell Industries NV Class A (Netherlands),LYB,cs
2019-04-02,15476,True,Lyft Inc.,LYFT,cs
2019-04-02,4209,True,Lloyds Banking Group Plc American Depositary Shares,LYG,cs
2019-04-02,13617,True,Dragon Victory International Limited,LYL,cs
2019-04-02,4210,True,LSI Industries Inc.,LYTS,cs
2019-04-02,4211,True,Live Nation Entertainment Inc.,LYV,cs
2019-04-02,4212,True,La-Z-Boy Incorporated,LZB,cs
2019-04-02,4213,True,Macy's Inc,M,cs
2019-04-02,4214,True,Mastercard Incorporated,MA,cs
2019-04-02,4215,True,Mid-America Apartment Communities Inc.,MAA,cs
2019-04-02,12158,True,Mid-America Apartment Communities Inc. 8.50% Series I Cumulative Redeemable Preferred Stock,MAA-I,ps
2019-04-02,4217,True,Macerich Company (The),MAC,cs
2019-04-02,4218,True,Merrimack Pharmaceuticals Inc.,MACK,cs
2019-04-02,4633,True,MAG Silver Corporation,MAG,cs
2019-04-02,13355,True,Point Bridge GOP Stock Tracker,MAGA,N/A
2019-04-02,4220,True,Magal Security Systems Ltd.,MAGS,cs
2019-04-02,4221,True,Main Street Capital Corporation,MAIN,cs
2019-04-02,4223,True,MAM Software Group Inc.,MAMS,cs
2019-04-02,4224,True,ManpowerGroup,MAN,cs
2019-04-02,4225,True,Manhattan Associates Inc.,MANH,cs
2019-04-02,4226,True,ManTech International Corporation,MANT,cs
2019-04-02,4227,True,Manchester United Ltd. Class A,MANU,cs
2019-04-02,4228,True,Marriott International,MAR,cs
2019-04-02,9104,True,Marathon Patent Group Inc.,MARA,cs
2019-04-02,4229,True,Remark Holdings Inc.,MARK,cs
2019-04-02,4230,True,Marine Petroleum Trust Units of Beneficial Interest,MARPS,cs
2019-04-02,4231,True,Masco Corporation,MAS,cs
2019-04-02,4233,True,Masimo Corporation,MASI,cs
2019-04-02,4234,True,Mattel Inc.,MAT,cs
2019-04-02,4238,True,Matthews International Corporation,MATW,cs
2019-04-02,4239,True,Matson Inc.,MATX,cs
2019-04-02,4240,True,Pioneer Municipal High Income Advantage Trust of Beneficial Interest,MAV,cs
2019-04-02,15350,True,Maxar Technologies Inc.,MAXR,cs
2019-04-02,4242,True,J. W. Mays Inc.,MAYS,cs
2019-04-02,4243,True,iShares MBS ETF,MBB,et
2019-04-02,9243,True,Middlefield Banc Corp.,MBCN,cs
2019-04-02,4247,True,SPDR Bloomberg Barclays Mortgage Backed Bond,MBG,et
2019-04-02,4248,True,MBIA Inc.,MBI,cs
2019-04-02,4249,True,Marrone Bio Innovations Inc.,MBII,cs
2019-04-02,13445,True,Merchants Bancorp,MBIN,cs
2019-04-02,15570,True,Merchants Bancorp 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,MBINP,ps
2019-04-02,13304,True,Mustang Bio Inc.,MBIO,cs
2019-04-02,6528,True,Microbot Medical Inc.,MBOT,cs
2019-04-02,11051,True,Moleculin Biotech Inc.,MBRX,cs
2019-04-02,9217,True,FlexShares Disciplined Duration MBS Index Fund,MBSD,N/A
2019-04-02,4254,True,Mobile TeleSystems PJSC,MBT,cs
2019-04-02,4255,True,M B T Financial Corp,MBTF,cs
2019-04-02,8240,True,Malibu Boats Inc.,MBUU,cs
2019-04-02,4257,True,Mercantile Bank Corporation,MBWM,cs
2019-04-02,8405,True,Moelis & Company Class A,MC,cs
2019-04-02,4258,True,Blackrock MuniYield California Quality Fund Inc.,MCA,cs
2019-04-02,13505,True,Metropolitan Bank Holding Corp.,MCB,cs
2019-04-02,4259,True,Macatawa Bank Corporation,MCBC,cs
2019-04-02,4262,True,Medley Capital Corporation,MCC,cs
2019-04-02,4263,True,McDonald's Corporation,MCD,cs
2019-04-02,11892,True,First Trust Municipal CEF Income Opportunity ETF,MCEF,N/A
2019-04-02,4264,True,Mid-Con Energy Partners LP,MCEP,cs
2019-04-02,4265,True,Contango Oil & Gas Company,MCF,cs
2019-04-02,10088,True,MasterCraft Boat Holdings Inc.,MCFT,cs
2019-04-02,4267,True,iShares MSCI China ETF,MCHI,et
2019-04-02,4268,True,Microchip Technology Incorporated,MCHP,cs
2019-04-02,4269,True,Marchex Inc.,MCHX,cs
2019-04-02,4270,True,Barings Corporate Investors,MCI,cs
2019-04-02,4271,True,McKesson Corporation,MCK,cs
2019-04-02,4272,True,Madison Covered Call & Equity Strategy Fund,MCN,cs
2019-04-02,4273,True,Moody's Corporation,MCO,cs
2019-04-02,4278,True,MFS Charter Income Trust,MCR,cs
2019-04-02,10067,True,Seres Therapeutics Inc.,MCRB,cs
2019-04-02,4279,True,Monarch Casino & Resort Inc.,MCRI,cs
2019-04-02,9890,True,Milacron Holdings Corp.,MCRN,cs
2019-04-02,4281,True,IQ Hedge Macro Tracker,MCRO,et
2019-04-02,4283,True,Marcus Corporation (The),MCS,cs
2019-04-02,4284,True,Medley Capital Corporation 6.125% Senior Notes due 2023,MCV,N/A
2019-04-02,10925,True,Medley Capital Corporation 6.50% Notes due 2021,MCX,N/A
2019-04-02,4285,True,Mercury General Corporation,MCY,cs
2019-04-02,4287,True,Mednax Inc.,MD,cs
2019-04-02,13435,True,MongoDB Inc.,MDB,cs
2019-04-02,4289,True,M.D.C. Holdings Inc.,MDC,cs
2019-04-02,4290,True,MDC Partners Inc.,MDCA,cs
2019-04-02,4292,True,The Medicines Company,MDCO,cs
2019-04-02,6399,True,Madrigal Pharmaceuticals Inc.,MDGL,cs
2019-04-02,10008,True,Medigus Ltd.,MDGS,cs
2019-04-02,14849,True,Medigus Ltd. Series C Warrant,MDGSW,N/A
2019-04-02,4295,True,Multi-Asset Diversified Income Index Fund,MDIV,et
2019-04-02,14929,True,MDJM LTD,MDJH,cs
2019-04-02,12338,True,Medley LLC 7.25% Notes due 2024,MDLQ,N/A
2019-04-02,11741,True,Medley LLC 6.875% Senior Notes due 2026,MDLX,N/A
2019-04-02,9165,True,Medley Management Inc. Class A,MDLY,cs
2019-04-02,4296,True,Mondelez International Inc.,MDLZ,cs
2019-04-02,4298,True,Meredith Corporation,MDP,cs
2019-04-02,4299,True,McDermott International Inc.,MDR,cs
2019-04-02,14970,True,Medalist Diversified REIT Inc.,MDRR,cs
2019-04-02,4300,True,Allscripts Healthcare Solutions Inc.,MDRX,cs
2019-04-02,4301,True,Medidata Solutions Inc.,MDSO,cs
2019-04-02,4302,True,Medtronic plc.,MDT,cs
2019-04-02,4303,True,MDU Resources Group Inc. (Holding Company),MDU,cs
2019-04-02,8320,True,MediWound Ltd.,MDWD,cs
2019-04-02,4307,True,SPDR MidCap Trust Series I,MDY,et
2019-04-02,4308,True,SPDR S&P 400 Mid Cap Growth ETF (based on S&P MidCap 400 Growth Index--symbol: MUV),MDYG,et
2019-04-02,4309,True,SPDR S&P 400 Mid Cap Value ETF (based on S&P MidCap 400 Value Index--symbol: MGD,MDYV,et
2019-04-02,9789,True,iShares Short Maturity Municipal Bond,MEAR,N/A
2019-04-02,4313,True,MEDIFAST INC,MED,cs
2019-04-02,11523,True,Medpace Holdings Inc.,MEDP,cs
2019-04-02,4314,True,The Meet Group Inc.,MEET,cs
2019-04-02,4316,True,Methode Electronics Inc.,MEI,cs
2019-04-02,4318,True,MEI Pharma Inc.,MEIP,cs
2019-04-02,4320,True,MercadoLibre Inc.,MELI,cs
2019-04-02,9181,True,Melrose Bancorp Inc.,MELR,cs
2019-04-02,4323,True,Blackrock MuniEnhanced Fund Inc,MEN,cs
2019-04-02,4325,True,Methanex Corporation,MEOH,cs
2019-04-02,15154,True,Bank of America Corporation Income Capital Obligation Notes initially due December 15 2066,MER-K,ps
2019-04-02,4333,True,Mercer International Inc.,MERC,cs
2019-04-02,14828,True,Mesa Air Group Inc.,MESA,cs
2019-04-02,10848,True,Mesoblast Limited,MESO,cs
2019-04-02,4336,True,MetLife Inc.,MET,cs
2019-04-02,4337,True,MetLife Inc. Preferred Series A Floating Rate,MET-A,ps
2019-04-02,14721,True,MetLife Inc. Depositary shares Series E,MET-E,ps
2019-04-02,12252,True,Ramaco Resources Inc.,METC,cs
2019-04-02,12868,True,Direxion Daily MSCI Mexico Bull 3X Shares,MEXX,N/A
2019-04-02,4340,True,MFA Financial Inc.,MFA,cs
2019-04-02,4341,True,MFA Financial Inc. Preferred Series B,MFA-B,ps
2019-04-02,15050,True,Megalith Financial Acquisition Corp. Class A,MFAC,cs
2019-04-02,15061,True,Megalith Financial Acquisition Corp. Warrants each warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50,MFAC+,N/A
2019-04-02,14847,True,Megalith Financial Acquisition Corp. Units each consisting of one share of Class A common stock $0.0001 par value and one redeemable warrant,MFAC=,su
2019-04-02,4343,True,Manulife Financial Corporation,MFC,cs
2019-04-02,13139,True,MFC Bancorp Ltd.,MFCB,cs
2019-04-02,4344,True,Macquarie First Trust Global,MFD,cs
2019-04-02,13342,True,PIMCO Equitiy Series RAFI Dynamic Multi-Factor International Equity,MFDX,N/A
2019-04-02,13343,True,PIMCO Equitiy Series RAFI Dynamic Multi-Factor Emerging Markets Equity,MFEM,N/A
2019-04-02,4345,True,Mizuho Financial Group Inc. Sponosred ADR (Japan),MFG,cs
2019-04-02,13283,True,Micro Focus Intl PLC ADS each representing One Ord Sh,MFGP,cs
2019-04-02,6672,True,Medallion Financial Corp.,MFIN,cs
2019-04-02,11278,True,Medallion Financial Corp. 9.000% Notes due 2021,MFINL,N/A
2019-04-02,4347,True,Blackrock MuniHoldings Investment Quality Fund of Beneficial Interest,MFL,cs
2019-04-02,4351,True,MFS Municipal Income Trust,MFM,cs
2019-04-02,15185,True,Motley Fool Small-Cap Growth,MFMS,N/A
2019-04-02,4352,True,Mackinac Financial Corporation,MFNC,cs
2019-04-02,4353,True,MFA Financial Inc. 8.00% Senior Notes due 2042,MFO,N/A
2019-04-02,4357,True,MutualFirst Financial Inc.,MFSF,cs
2019-04-02,4358,True,Blackrock MuniYield Investment Quality Fund of Beneficial Interest,MFT,cs
2019-04-02,13344,True,PIMCO Equitiy Series RAFI Dynamic Multi-Factor U.S. Equity,MFUS,N/A
2019-04-02,4359,True,MFS Special Value Trust,MFV,cs
2019-04-02,4360,True,Mistras Group Inc,MG,cs
2019-04-02,4361,True,Magna International Inc.,MGA,cs
2019-04-02,4363,True,Vanguard Mega Cap,MGC,et
2019-04-02,4365,True,MGE Energy Inc.,MGEE,cs
2019-04-02,8544,True,Miragen Therapeutics Inc.,MGEN,cs
2019-04-02,4366,True,MFS Government Markets Income Trust,MGF,cs
2019-04-02,4368,True,Moneygram International Inc.,MGI,cs
2019-04-02,4369,True,Magic Software Enterprises Ltd.,MGIC,cs
2019-04-02,4370,True,Vanguard Mega Cap Growth,MGK,et
2019-04-02,4371,True,Magellan Health Inc.,MGLN,cs
2019-04-02,4372,True,MGM Resorts International,MGM,cs
2019-04-02,8000,True,MacroGenics Inc.,MGNX,cs
2019-04-02,11177,True,MGM Growth Properties LLC Class A representing limited liability company interests,MGP,cs
2019-04-02,4374,True,MGP Ingredients Inc.,MGPI,cs
2019-04-02,15574,True,Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059,MGR,N/A
2019-04-02,4376,True,McGrath RentCorp,MGRC,cs
2019-04-02,14722,True,Magenta Therapeutics Inc.,MGTA,cs
2019-04-02,14546,True,MeiraGTx Holdings plc,MGTX,cs
2019-04-02,4378,True,Macquarie Global Infrastructure Total Return Fund Inc.,MGU,cs
2019-04-02,4379,True,Vanguard Mega Cap Value,MGV,et
2019-04-02,13051,True,Magnolia Oil & Gas Corporation Class A,MGY,cs
2019-04-02,13071,True,,MGY+,N/A
2019-04-02,4380,True,Magyar Bancorp Inc.,MGYR,cs
2019-04-02,14606,True,Maiden Holdings Ltd. Pref Shs Ser A (Bermuda),MH-A,ps
2019-04-02,14607,True,Maiden Holdings North America Ltd. 7.125% Non-Cumulative Preference Shares Series C,MH-C,ps
2019-04-02,14608,True,Maiden Holdings Ltd. 6.700% Non-Cumulative Preference Shares Series D,MH-D,ps
2019-04-02,4382,True,Blackrock MuniHoldings Fund Inc.,MHD,cs
2019-04-02,4383,True,BlackRock Massachusetts Tax-Exempt Trust,MHE,cs
2019-04-02,4384,True,Western Asset Municipal High Income Fund Inc.,MHF,cs
2019-04-02,4387,True,Mastech Digital Inc,MHH,cs
2019-04-02,4388,True,Pioneer Municipal High Income Trust of Beneficial Interest,MHI,cs
2019-04-02,4389,True,Mohawk Industries Inc.,MHK,cs
2019-04-02,11496,True,Maiden Holdings Ltd. 6.625% Notes due 2046,MHLA,N/A
2019-04-02,4390,True,Maiden Holdings Ltd.,MHLD,cs
2019-04-02,4391,True,Blackrock MuniHoldings New York Quality Fund Inc.,MHN,cs
2019-04-02,8137,True,Maiden Holdings North America Ltd. 7.75% Notes due 2043,MHNC,N/A
2019-04-02,4394,True,M/I Homes Inc.,MHO,cs
2019-04-02,4401,True,Macquarie Infrastructure Corporation,MIC,cs
2019-04-02,3277,True,Micron Solutions Inc.,MICR,cs
2019-04-02,4402,True,MICT Inc.,MICT,cs
2019-04-02,4403,True,The Middleby Corporation,MIDD,cs
2019-04-02,4404,True,Direxion Mid Cap Bull 3X Shares,MIDU,et
2019-04-02,4405,True,Direxion Mid Cap Bear 3X Shares,MIDZ,N/A
2019-04-02,4406,True,Cohen & Steers MLP Income and Energy Opportunity Fund Inc.,MIE,cs
2019-04-02,8600,True,The Michaels Companies Inc.,MIK,cs
2019-04-02,11320,True,Global X Millennials Thematic ETF,MILN,N/A
2019-04-02,10866,True,Mimecast Limited,MIME,cs
2019-04-02,4411,True,MFS Intermediate Income Trust,MIN,cs
2019-04-02,4412,True,AdvisorShares Newfleet Multi-sector Income,MINC,N/A
2019-04-02,4413,True,Mitcham Industries Inc.,MIND,cs
2019-04-02,11487,True,Mitcham Industries Inc. Series A 9.00% Series A Cumulative Preferred Stock,MINDP,ps
2019-04-02,4414,True,Mobile Mini Inc.,MINI,cs
2019-04-02,4415,True,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,MINT,et
2019-04-02,4416,True,Mitek Systems Inc.,MITK,cs
2019-04-02,15348,True,Stealth BioTherapeutics Corp.,MITO,cs
2019-04-02,4418,True,AG Mortgage Investment Trust Inc.,MITT,cs
2019-04-02,4419,True,AG Mortgage Investment Trust Inc. 8.25% Preferred Series A,MITT-A,ps
2019-04-02,4420,True,AG Mortgage Investment Trust Inc. Preferred Series B,MITT-B,ps
2019-04-02,7718,True,MiX Telematics Limited American Depositary Shares each representing 25,MIXT,cs
2019-04-02,4422,True,Blackrock MuniYield Michigan Quality Fund Inc.,MIY,cs
2019-04-02,10899,True,ETFMG Alternative Harvest,MJ,N/A
2019-04-02,10224,True,Majesco,MJCO,cs
2019-04-02,4427,True,McCormick & Company Incorporated,MKC,cs
2019-04-02,4428,True,McCormick & Company Incorporated,MKC.V,cs
2019-04-02,14189,True,Monaker Group Inc.,MKGI,cs
2019-04-02,4429,True,Markel Corporation,MKL,cs
2019-04-02,4431,True,MKS Instruments Inc.,MKSI,cs
2019-04-02,4434,True,MarketAxess Holdings Inc.,MKTX,cs
2019-04-02,4436,True,Mesa Laboratories Inc.,MLAB,cs
2019-04-02,4522,True,Melco Resorts & Entertainment Limited,MLCO,cs
2019-04-02,4438,True,Herman Miller Inc.,MLHR,cs
2019-04-02,4439,True,Mueller Industries Inc.,MLI,cs
2019-04-02,4440,True,Martin Marietta Materials Inc.,MLM,cs
2019-04-02,4441,True,VanEck Vectors AMT-Free Long Municipal Index,MLN,et
2019-04-02,5210,True,Millendo Therapeutics Inc.,MLND,cs
2019-04-02,1153,True,Melinta Therapeutics Inc.,MLNT,cs
2019-04-02,4443,True,Mellanox Technologies Ltd.,MLNX,cs
2019-04-02,4444,True,Maui Land & Pineapple Company Inc.,MLP,cs
2019-04-02,4445,True,Global X MLP,MLPA,et
2019-04-02,10665,True,ETRACS Alerian MLP Infrastructure Index ETN Series B due April 2 2040,MLPB,N/A
2019-04-02,7799,True,C-Tracks ETNs based on Performance of the Miller/Howard MLP Fundamental Index,MLPC,N/A
2019-04-02,11697,True,C-Tracks ETN on Miller/Howard Fundamental MLP Index Series B Due July 13 2026,MLPE,N/A
2019-04-02,4446,True,UBS AG Exchange Traded Access Securities (E-TRACS) Linked to the Alerian Natural Gas MLP Index due July 9 2040,MLPG,et
2019-04-02,4447,True,UBS AG ETN,MLPI,et
2019-04-02,9546,True,Credit Suisse Group Exchange Traded Notes due December 4 2034 Linked to the S&P MLP Index,MLPO,N/A
2019-04-02,11056,True,UBS AG ETRACS 2xMonthly Leveraged Alerian MLP Infrastructure Index ETN Series B due February 12 2046,MLPQ,N/A
2019-04-02,7712,True,Global X MLP & Energy Infrastructure,MLPX,N/A
2019-04-02,4453,True,Morgan Stanley Cushing MLP High Income Index ETN,MLPY,et
2019-04-02,11057,True,UBS AG ETRACS ETRACS 2xMonthly Leveraged S&P MLP Index ETN Series B due February 12 2046,MLPZ,N/A
2019-04-02,13376,True,iShares 5-10 Year Investment Grade Corporate Bond,MLQD,N/A
2019-04-02,4454,True,Miller Industries Inc.,MLR,cs
2019-04-02,10058,True,Milestone Scientific Inc.,MLSS,cs
2019-04-02,10627,True,Credit Suisse X-Links Multi-Asset High Income Exchange Traded Notes (ETNs) due September 28 2035,MLTI,N/A
2019-04-02,4456,True,Malvern Bancorp Inc.,MLVF,cs
2019-04-02,9365,True,MMA Capital Holdings Inc.,MMAC,cs
2019-04-02,4458,True,Marsh & McLennan Companies Inc.,MMC,cs
2019-04-02,4459,True,MainStay MacKay DefinedTerm Municipal Opportunities Fund,MMD,cs
2019-04-02,12994,True,Modern Media Acquisition Corp.,MMDM,cs
2019-04-02,12995,True,Modern Media Acquisition Corp. Right,MMDMR,N/A
2019-04-02,12450,True,Modern Media Acquisition Corp. Unit,MMDMU,su
2019-04-02,13006,True,Modern Media Acquisition Corp. Warrant,MMDMW,N/A
2019-04-02,8051,True,Marcus & Millichap Inc.,MMI,cs
2019-04-02,13585,True,IQ MacKay Municipal Insured,MMIN,N/A
2019-04-02,13596,True,IQ MacKay Municipal Intermediate,MMIT,N/A
2019-04-02,4460,True,Martin Midstream Partners L.P.,MMLP,cs
2019-04-02,4461,True,3M Company,MMM,cs
2019-04-02,4462,True,Magellan Midstream Partners L.P. Limited Partnership,MMP,cs
2019-04-02,4463,True,Maximus Inc.,MMS,cs
2019-04-02,4464,True,Merit Medical Systems Inc.,MMSI,cs
2019-04-02,4465,True,MFS Multimarket Income Trust,MMT,cs
2019-04-02,4466,True,SPDR S&P 1500 Momentum Tilt,MMTM,N/A
2019-04-02,4467,True,Western Asset Managed Municipals Fund Inc.,MMU,cs
2019-04-02,4469,True,MakeMyTrip Limited,MMYT,cs
2019-04-02,4470,True,Manning & Napier Inc. Class A,MN,cs
2019-04-02,4471,True,IQ Merger Arbitrage,MNA,et
2019-04-02,15468,True,Monocle Acquisition Corporation,MNCL,cs
2019-04-02,15249,True,Monocle Acquisition Corporation Units,MNCLU,su
2019-04-02,15471,True,Monocle Acquisition Corporation Warrants,MNCLW,N/A
2019-04-02,4473,True,MIND C.T.I. Ltd.,MNDO,cs
2019-04-02,4474,True,Blackrock Muni New York Intermediate Duration Fund Inc,MNE,cs
2019-04-02,4476,True,McClatchy Company (The),MNI,cs
2019-04-02,4477,True,Mallinckrodt plc,MNK,cs
2019-04-02,4478,True,MannKind Corporation,MNKD,cs
2019-04-02,13973,True,Menlo Therapeutics Inc.,MNLO,cs
2019-04-02,4479,True,MediciNova Inc.,MNOV,cs
2019-04-02,4480,True,Western Asset Municipal Partners Fund Inc.,MNP,cs
2019-04-02,4481,True,Monmouth Real Estate Investment Corporation Class A,MNR,cs
2019-04-02,11831,True,Monmouth Real Estate Investment Corporation 6.125% Series C Cumulative Redeemable Preferred Stock,MNR-C,ps
2019-04-02,4485,True,Monro Inc.,MNRO,cs
2019-04-02,10129,True,Monster Beverage Corporation,MNST,cs
2019-04-02,4487,True,Momenta Pharmaceuticals Inc.,MNTA,cs
2019-04-02,4489,True,Manitex International Inc.,MNTX,cs
